age,workclass,fnlwgt,education,education-level,marital,occupation,relationship,race,sex,capital-gain,capital,hours,native,income
0,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,1
0,Private,1,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,1,Jamaica,0
1,Private,0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,?,0
1,Private,1,Some-college,10,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,0,Peru,0
0,Self-emp-not-inc,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,1,United-States,0
1,Private,0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,0
1,Private,1,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,1
0,State-gov,1,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,0
1,Local-gov,0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,Private,1,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,0,United-States,0
1,Private,0,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,0
0,Private,0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,0
0,?,1,HS-grad,9,Never-married,?,Not-in-family,Black,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Local-gov,0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,1
1,Private,1,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,0,Mexico,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,?,0,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,4356,0,United-States,0
0,Self-emp-not-inc,0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,0
1,Private,0,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,Local-gov,0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,0
0,Private,0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,1
1,Private,1,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
1,Private,0,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3456,0,1,Canada,0
0,Private,1,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
0,Local-gov,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,2205,0,United-States,0
0,Self-emp-inc,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,1,United-States,1
0,Private,1,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,8614,0,0,United-States,1
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,?,0,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
1,Private,0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1719,0,United-States,0
0,Local-gov,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,Guatemala,0
0,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,1
0,Private,0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,1
0,?,1,Some-college,10,Never-married,?,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,0,England,0
0,Private,1,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,0,United-States,0
0,State-gov,1,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,0,?,0
1,Private,0,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Female,0,1902,0,United-States,1
1,Private,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,0
0,?,0,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,1
0,Private,0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2057,0,United-States,0
0,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,0
0,Private,1,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Mexico,0
1,Private,1,Some-college,10,Divorced,Craft-repair,Unmarried,Black,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,1,United-States,0
0,Private,0,11th,7,Never-married,Other-service,Own-child,Other,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,0,United-States,0
1,Self-emp-not-inc,1,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,0
0,Private,0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,1
0,Private,0,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,1,United-States,1
1,Local-gov,1,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,1086,0,0,United-States,0
0,Self-emp-inc,1,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,1
1,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,11th,7,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,0
1,Private,1,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,2635,0,0,United-States,0
1,Private,0,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,1
0,Self-emp-not-inc,1,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,0,Cambodia,0
0,Private,1,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,0,Peru,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,0,United-States,0
1,Private,1,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,1,India,1
0,Private,1,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0,Cambodia,1
0,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,0,Philippines,0
0,Private,1,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,0
0,State-gov,0,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,0,United-States,0
1,Local-gov,1,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,0
1,?,0,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,2392,0,United-States,1
1,Private,1,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-inc,0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,0,United-States,1
1,Private,0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Private,1,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,9386,0,0,United-States,1
1,Self-emp-not-inc,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,0,United-States,1
0,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,0,United-States,1
1,Private,1,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Italy,0
1,Self-emp-not-inc,1,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
1,Self-emp-inc,1,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Mexico,1
0,Local-gov,1,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,0,0,0,United-States,0
0,?,1,11th,7,Never-married,?,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,0
1,?,1,HS-grad,9,Widowed,?,Not-in-family,White,Male,0,0,0,Poland,0
1,Local-gov,1,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,12th,8,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,1
1,State-gov,1,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,1
0,Private,1,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,0,United-States,1
0,Private,1,10th,6,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,0,United-States,1
0,Private,0,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,0
1,Federal-gov,0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,0,United-States,1
0,Private,0,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,0
1,Private,0,Prof-school,15,Divorced,Tech-support,Unmarried,White,Male,0,0,0,United-States,1
0,Private,1,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0,United-States,1
1,Self-emp-not-inc,1,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,1848,0,1,United-States,0
1,Private,1,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,1,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,Mexico,0
1,Self-emp-inc,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,0,United-States,1
1,Private,1,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,1
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,0
1,Local-gov,1,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,Local-gov,1,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,Yugoslavia,1
0,Private,1,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,0
1,Self-emp-inc,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
0,Local-gov,1,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,1,?,1
0,Private,0,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0,Philippines,1
1,Self-emp-inc,1,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,1
0,Private,1,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,0
0,Local-gov,1,Some-college,10,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
1,Private,0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
0,Private,1,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,0
1,Self-emp-inc,0,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,5721,0,0,United-States,0
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,1,United-States,1
1,Private,0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,1,United-States,1
1,?,0,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,1,United-States,1
0,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,1,United-States,1
1,Private,0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,1
0,Local-gov,1,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,0,United-States,0
1,Federal-gov,1,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,0
0,State-gov,1,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,?,0,10th,6,Separated,?,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,0
0,Self-emp-inc,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
1,Self-emp-inc,1,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,?,1
0,Private,1,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,0,United-States,0
1,Local-gov,0,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,0,United-States,0
0,State-gov,0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
1,Federal-gov,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,0,United-States,1
